sentence id;perspective class;theme class;phase class;# comment;# text
2123802877;;;;;# Vaikka sädehoito saattaa muuttaa vatsan toimintaa, on hyvä pyrkiä vatsan normaaliin ja säännölliseen toimintaan eli että vatsa toimisi noin kerran vuorokaudessa.
;;;;;
611103928;;;;;# Leikattu silmä on hyvä peittää yöksi suojakilvellä kuukauden ajan ja tarvittaessa pitempäänkin.
187907247;;;;;# Leikattu silmä on hyvä peittää yöksi suojakilvellä kuukauden ajan
;;;;;
3808060641;;;;;# Hoitosi tapahtuu osastollamme suojaeristysperiaatteita noudattamalla yhden tai kahden hengen potilashuoneessa.
2814241619;;;;;# Hoitosi tapahtuu osastollamme suojaeristyksessä yhden hengen potilashuoneessa.
;;;;;
3616640566;;;;;# Raskauden ehkäisy
2447772493;;;;;# Ehkäisy ja raskaus
;;;;;
1090895105;;;;;# Normaalisti sappihapot imeytyvät tehokkaasti takaisin verenkiertoon ohutsuolen loppuosasta noin 50-100 cm:n matkalla.
3393797252;;;;;# Tippuritartunnat ovat Suomessa vähentyneet, mutta edelleenkin vuodessa on satoja tautitapauksia.
;;;;;
3248012593;;;;;# Tällaisia tutkimusta haittaavia lääkkeitä ovat unilääkkeet, rauhoittavat lääkkeet ja keskushermostoon vaikuttavat kipulääkkeet, esim. Panacod, Toradol, Tramal, Triptyl, Temesta, Tenox, Oxepam, Diapam, Stesolid, Stemetil, Xanor, Imovane, Stilnoct.
879162913;;;;;# Tällaisia tutkimusta haittaavia lääkkeitä ovat unilääkkeet, rauhoittavat lääkkeet ja keskushermostoon vaikuttavat kipulääkkeet, esim. Panacod, Tramal, Triptyl, Temesta, Tenox, Oxepam, Diapam, Stesolid, Stemetil, Xanor, Imovane, Stilnoct.
;;;;;
1415773969;;;;;# Ennen rekisteröintiä tutkittava valvoo yhden yön.
2672508117;;;;;# Rekisteröinnin kesto on joko 24 tai 48 tuntia.
;;;;;
3815661612;;;;;# Tarkkaile kipsattua raajaa
3330858168;;;;;# Lapsiveden AFP-vastauksesta ilmoitetaan erikseen, mikäli se on poikkeava.
;;;;;
4274693746;;;;;# Anturien ja ihon väliin laitetaan vesiliukoista kontaktiainetta.
148471212;;;;;# Mittausanturien ja ihon väliin laitetaan vesiliukoista kontaktiainetta.
;;;;;
1624971940;;;;;# jos Teillä on vielä kysyttävää saamastanne hoidosta tai jatkohoidoista.
1843580412;;;;;# jos sinulla on vielä kysyttävää saamastanne hoidosta tai jatkohoidoista.
;;;;;
2903680262;;;;;# Ruiskuhuumeen käyttäjällä infektio voi verenmyrkytyksen myötä ilmaantua märkäpesäkkeenä tai muuna tulehduksena myös esim. sisäelimeen, lihakseen tai niveleen.
932729386;;;;;# Myös kyky vastustaa infektioita voi heikentyä ja joskus saattaa ilmetä psyykkisiä häiriöitä.
;;;;;
3868103011;;;;;# Leikkaushoitojen yhteydessä anakinra tauotetaan 1 viikko ennen toimenpidettä.
1614048054;;;;;# Leikkaushoitojen yhteydessä adalimumabi tauotetaan 4-6 viikkoa ennen toimenpidettä.
;;;;;
1085461234;;;;;# Sidetaitoksia voitte ostaa apteekista
1318053729;;;;;# Haavasidoksia voit ostaa apteekista.
;;;;;
2616320132;;;;;# Kipulääkettä saa ottaa ja annetaan tarpeen mukaan.
3122007022;;;;;# Kipulääkettä saa ottaa tarvittaessa.
;;;;;
1676145181;;;;;# Eturauhasen liikakasvun höyläysleikkaus tehdään virtsaputken kautta tähystämällä.
2107545299;;;;;# Eturauhasen liikakasvun lasertoimenpide tehdään virtsaputken kautta tähystämällä.
;;;;;
2936711490;;;;;# Kela arvioi uudelleenkoulutustarpeen yksilöllisesti.
2401168768;;;;;# Hoitotarve arvioidaan yksilöllisesti.
;;;;;
4065216024;;;;;# Näitä käytetään lääkärin ohjeen mukaisesti.
318110497;;;;;# Käytä kipulääkkeitä lääkärin ohjeen mukaan.
;;;;;
515922351;;;;;# Laajennushoidon voit tehdä myös sormin tai dilatointipuikolla.
3344937685;;;;;# Dilatoinnin voi tehdä myös sormin tai dilatointipuikolla.
;;;;;
4154697309;;;;;# Lääkkeiden käyttäminen säännöllisesti lääkemääräyksen mukaan on tärkeää, samoin lääkärintarkastuksissa käyminen sovitusti, vaikkei varsinaisia oireita ilmaantuisikaan.
1158966572;;;;;# Lievä nuhaisuus ei estä tutkimusta mutta kuumeen tai kovan flunssan iskiessä juuri ennen tutkimuspäivää toivotaan Teidän ilmoittavan asiasta puh 02-3133657. Täältä saa tarvittaessa muutakin kuvaukseen liittyvää tietoa.
;;;;;
4132865936;;;;;# 2-3 vuorokautta ennen tutkimusta
984919181;;;;;# Viikkoa ennen tutkimusta:
;;;;;
1424883110;;;;;# Usein nämä menevät ohi itsestään muutamassa päivässä.
2301897782;;;;;# Oireet menevät ohi muutamassa päivässä itsestään.
;;;;;
18986621;;;;;# Mahdollisesti saamanne solusalpaajahoito voi vaikuttaa veriarvoja alentavasti.
1607423308;;;;;# Mahdollisesti saamanne solusalpaajahoito voi aiheuttaa veriarvojen laskua.
;;;;;
2485628566;;;;;# Sädehoito vaikuttaa myös terveisiin soluihin, joten se voi aiheuttaa hoidettavalla alueella sivuvaikutuksia, jotka ovat yksilöllisiä.
287722859;;;;;# Sädehoito vaikuttaa myös terveisiin soluihin, joten se voi aiheuttaa sivuvaikutuksia hoidettavalla alueella.
;;;;;
1107780422;;;;;# Virtsanäyte kaadetaan 50 ml:n muoviputkeen, jonka saatte Teitä hoitavasta yksiköstä.
675848003;;;;;# Voitte ottaa yhteyttä syöpätautien tai korvaklinikan sosiaalityöntekijään, jos olette epätietoinen mahdollisuuksistanne saada edellä esitettyjä tukia tai teillä on epäselvyyttä niiden hakumenettelystä.
;;;;;
1124680655;;;;;# Tutkimus suoritetaan mieluimmin kuukautiskierron alkupuolella, vuodon loputtua.
2069117588;;;;;# Toimenpiteen kesto riippuu siirrettävien palojen määrästä.
;;;;;
857845481;;;;;# Arpien vaaleneminen on hyvin yksilöllistä ja saattaa viedä pidemmänkin ajan.
1142522252;;;;;# Arpien vaaleneminen on hyvin yksilöllistä ja voi viedä pidemmänkin ajan.
;;;;;
175094813;;;;;# Varatkaa aika sairaanhoitajalle/pyytäkää kotisairaanhoitaja kotiin poistamaan hakaset/ompeleet.
4114380212;;;;;# Varatkaa aika terveyskeskuksen sairaanhoitajalle tai pyytäkää kotisairaanhoitaja kotiin poistamaan hakaset/ompeleet.
;;;;;
2742977496;;;;;# Luuytimen toiminta korjaantuu noin 2-3 viikon sisällä kantasolujen palautuksesta ja näkyy veriarvojen normalisoitumisena.
3650350442;;;;;# Luuytimen toiminta palautuu noin 2-3 viikon sisällä kantasolujen palautuksesta ja näkyy veriarvojen normalisoitumisena.
;;;;;
416099477;;;;;# Muihin sairauksiin liittyvät asiat hoidetaan terveyskeskuksessa tai muussa potilaan valitsemassa hoitopaikassa.
2159929992;;;;;# Muihin sairauksiin liittyvät reseptit ja asiat hoidetaan terveyskeskuksessa tai muussa potilaan valitsemassa hoitopaikassa.
;;;;;
3726764330;;;;;# Unipolygrafiatutkimus:
1609075218;;;;;# Unipolygrafiatutkimuksen aloitus
;;;;;
2658222384;;;;;# Tuore INR arvo pitää olla tiedossa.
2071137827;;;;;# Tuore INR arvo pitää tällöin olla tiedossa.
;;;;;
1080099663;;;;;# Ennen tutkimusta Teidän tulee olla:
2602607359;;;;;# Tämän vuoksi teidän tulee olla ennen tutkimusta
;;;;;
1714027699;;;;;# Naisilla kondyloomamuutoksia voi olla kohdunkaulassa, emättimessä, häpyhuulissa, virtsaputken suulla ja peräaukon seudussa.
3870233268;;;;;# Naisilla niitä voi esiintyä kohdunkaulassa, emättimessä, häpyhuulissa, virtsaputken suulla tai peräaukon seudussa.
;;;;;
2401087239;;;;;# Jauheannostelijat ovat helppokäyttöisiä.
485470023;;;;;# Jauheannostelijat
;;;;;
3237206401;;;;;# Yön aikana ennen juomatauon alkamista voit juoda 2-4 dl kirkkaita hiilihapottomia juomia, kuten vettä, kirkasta teetä, kahvia ilman maitoa sekä kirkasta mehua ilman hedelmälihaa.
1395071282;;;;;# Yöllä tai varhain aamulla ennen juomatauon alkamista voit juoda 2-4 dl kirkkaita hiilihapottomia juomia, kuten vettä, kirkasta mehua ilman hedelmälihaa, teetä tai kahvia ilman maitoa.
;;;;;
4144317876;;;;;# Ottakaa lääkärin määräämät lääkkeet ohjeen mukaisesti.
1880768950;;;;;# Ottakaa lääkärin määräämät lääkkeet ohjeen mukaan.
;;;;;
267577018;;;;;# Sädehoitoa voidaan antaa paikallisesti suoraan kohdunkaulaan tai emättimen pohjaan ja/tai ulkoisesti lantion alueelle.
653106880;;;;;# Pään ja kaulan alueen sädehoidosta aiheutuvien sivuvaikutusten ennaltaehkäisy ja lievittäminen on tärkeää potilaan yleiselle hyvinvoinnille ja hoidon onnistumiselle.
;;;;;
2627020272;;;;;# KELA ja potilaan kotikunta huolehtivat kurssin kustannuksista.
2533873349;;;;;# Sosiaalitoimisto
;;;;;
3482867507;;;;;# Myöskin syljen eritys vähenee ja makuaistiin tulee muutoksia.
2962975513;;;;;# Kun syljen eritys vähenee, suu ja huulet tulevat kipeiksi ja saattavat tulehtua.
;;;;;
3431971719;;;;;# Neljä vuorokautta ennen koetta:
2149989526;;;;;# Kolme vuorokautta ennen koetta:
;;;;;
1214619015;;;;;# Mikäli tunnette rekisteröinnin aikana oireita, merkitkää päiväkirjaan se aika, jolloin oire alkoi sekä oireen laatu.
2909510679;;;;;# Mikäli tunnette rekisteröinnin aikana oireita, merkitkää aika, jolloin oire alkoi sekä oireen laatu ylös.
;;;;;
3355056032;;;;;# ohjaa ja neuvoo apuvälineiden valinnassa, hankinnassa, käytössä ja tekee tarvittavia suosituksia
297510678;;;;;# Hän tekee apuvälinearvioita, luovutuksia ja opettaa apuvälineiden käyttöön, sekä tekee tarvittavat suositukset ja/tai lausunnot hakemuksen liitteeksi.
;;;;;
2715034622;;;;;# kipsi murtuu, menee rikki tai on liian väljä
4261028431;;;;;# kipsi murtuu, menee rikki tai on käynyt liian väljäksi
;;;;;
3349431764;;;;;# Hoitaja seuraa vointiasi tiiviisti ensimmäisen 10 minuutin aikana.
1866069833;;;;;# Vointiasi tarkkaillaan leikkausosaston heräämössä noin tunnin ajan ennen siirtoa vuodeosastolle tai poliklinikalle, jossa voinnin seuranta jatkuu vielä muutaman tunnin ajan.
;;;;;
4083394243;;;;;# Vähärasvainen , vähäsokerinen sekä runsaskuituinen ruokavalio sekä tarvittaessa laihdutus laskevat veren triglyseridipitoisuutta.
3202302714;;;;;# Vähärasvainen, vähäsokerinen sekä runsaskuituinen ruokavalio sekä tarvittaessa laihdutus laskevat verensokeria.
;;;;;
3178158515;;;;;# Jos Sinua erityisesti huolestuttaa jokin asia, voit tarvittaessa soittaa hematologian osastolle puh. 02-3131015 .
842666941;;;;;# Omaiset voivat halutessaan olla yhteydessä oikeuslääketieteen osastolle saadakseen käytännön neuvoja kuolemansyyselvitysasioihin liittyen (puh. 02-3337439 tai 02-3337438).
;;;;;
1225134461;;;;;# Mukaan tulisi myös varata tarvittaessa lisäruokaa ja mahdollinen huvitutti
519202537;;;;;# Mukaan tulisi myös varata lisäruokaa ja mahdollinen huvitutti.
;;;;;
3307695657;;;;;# Koukista ranne ja avusta liikettä toisella kädellä.
592601744;;;;;# Ojenna ranne ja avusta liikettä toisella kädellä.
;;;;;
179473556;;;;;# Nukahtamisviivetutkimuksessa käytetään lähes kaikkia samoja mittausjohtoja, joten niitä ei tässä välissä irroteta pään iholta.
3655062385;;;;;# Nukahtamistutkimuksessa käytetään lähes kaikkia samoja mittausjohtoja, joten niitä ei tässä välissä irroteta pään iholta.
;;;;;
974651148;;;;;# Löysää ulostetta voivat aiheuttaa mm. seuraavat ruoka-aineet:
3238948889;;;;;# Kiinteää ulostetta voivat aiheuttaa mm. seuraavat ruoka-aineet:
;;;;;
3504711587;;;;;# Tutkimuksessa pyritään selvittämään paksusuolen mahdollisia seinämämuutoksia.
2451227709;;;;;# Tutkimuksessa pyritään selvittämään paksunsuolen mahdollisia seinämämuutoksia.
;;;;;
1086038818;;;;;# Tupakointi on merkittävin riskitekijä.
3278844376;;;;;# Tupakointi on merkittävin valtimoahtauman riskitekijä.
;;;;;
3958767211;;;;;# Oire saattaa kestää muutamia päiviä ja sitä voi välttää juomalla/ syömällä haaleita ei kylmiä ruokia ja varomalla ulkoilua kylmässä.
1263186830;;;;;# Oire saattaa kestää muutamia päiviä ja sitä voi välttää juomalla/syömällä haaleita, ei kylmiä juomia/ruokia ja varomalla ulkoilua kylmässä.
;;;;;
460069101;;;;;# Sädehoitojakson viimeisellä viikolla Teille on varattu sädehoitolääkärin vastaanotto.
1856940412;;;;;# Sädehoitojakson viimeisellä viikolla Teille on varattu sädehoitolääkärin ja korvalääkärin vastaanotto.
;;;;;
3149884261;;;;;# Hoidoksi riittää yleensä tavallinen särkylääke, verisuonipotilailla mielellään parasetamoli, esim. Panadol® tai Para-tabs®.
3600158091;;;;;# Jos Primaspan tai muu antitromboottinen lääkitys käytössä, tämä jatkuu hoitoannoksella.
;;;;;
2526121643;;;;;# Jos iho on ärtynyt ja kutiava, sitä voi rauhoitella perusvoiteella ja tarvittaessa kortisonivoiteella.
2338854105;;;;;# Atooppinen iho tarvitsee kosteuttavaa perusvoidetta pysyäkseen kunnossa.
;;;;;
1902214263;;;;;# U-ALB-O (virtsan valkuainen)
1244679055;;;;;# U-ALB-0 (virtsan valkuainen)
;;;;;
3854214521;;;;;# välttämällä ruuan valmistusta ja ruuan tuoksussa oleskelua,
3766021902;;;;;# Täten vältetään ruoan/juoman joutuminen henkitorveen.
;;;;;
2492557941;;;;;# Korvaan voi tulla tulehdus joko välikorvan puolelle tai korvanipukan haavaan.
437510477;;;;;# Neuropatiaoireista tulee kertoa lääkärille, koska pitkään edennyt neuropatia voi olla hankala ja jäädä pysyväksi.
;;;;;
2054174103;;;;;# Diabeetikolla veren hyvä sokeritasapaino vähentää verisuonitukosten vaaraa
361366819;;;;;# Tulehdusriskiä vähentää hyvä käsi- ja suuhygienia.
;;;;;
663089964;;;;;# ja juomalla runsaasti.
3669128376;;;;;# Runsaasti juomista
;;;;;
711011478;;;;;"# oman lelun tai ""pehmon"""
4005279419;;;;;# Oma lelu / DVD, tms.
;;;;;
2355866826;;;;;# Vauvan pään ympärille saatetaan myös kietoa sideharsoa, jotta mittaavat anturit pysyvät varmasti paikoillaan.
497918163;;;;;# Vauvan pään ympärille saatetaan kietoa sideharsoa, jotta mittaavat tarrat pysyvät varmasti paikoillaan
;;;;;
2543181946;;;;;# Pukeudu tutkimusta varten siten, että myös alaraajat saa tarvittaessa helposti paljaaksi reisiä myöten.
2683459879;;;;;# Pukeudu tutkimusta varten siten, että myös jalat saa tarvittaessa helposti paljaaksi reisiä myöden.
;;;;;
3507078926;;;;;# Unilääkkeitä, rauhoittavia lääkkeitä sekä piristäviä tai muita vireystilaan vaikuttavia lääkkeitä, jotka ovat tarkoitettu tilapäiseen käyttöön, tulee välttää kolme vuorokautta ennen tutkimuspäivää.
3450102919;;;;;# Jos lapselle tehdään tutkimus diagnoosin varmentamiseksi, niin keuhkoputkia avaavien lääkkeiden käyttö tulisi lopettaa 6 tuntia ennen oskillometriatutkimusta (Airomir, Buventol, Ventilastin, Ventoline).
;;;;;
804128700;;;;;# Tutkimuksen luotettavan tuloksen saamiseksi on tärkeää noudattaa tarkasti seuraavia näytteen ottoon valmistautumisen ja näytteen oton suorituksen ohjeita.
3381008971;;;;;# Puhelimessa annetaan ohjeet lääkityksen aloittamisesta, varataan supressioultraääniaika poliklinikalle ja tehdään punktiovaraus.
;;;;;
3766864585;;;;;# Tartunta muuten kuin sukupuoliteitse on hyvin harvinainen.
1728288922;;;;;# Jos rinnan korjaamisessa on käytetty selkäkielekkeen lisäksi implanttia, käden ääriliikkeitä kehotetaan alkuvaiheessa välttämään, jotta implantin asento ei muuttuisi.
;;;;;
854374936;;;;;# Laajennushoitoa ei tule aloittaa, mikäli emättimen tai ulkosynnyttimien leikkausalueen haava ei ole vielä parantunut tai todetaan emätintulehdus.
2902152788;;;;;# Leikkausalueen suihkuttamista ja ilmakylpyjä tulisi jatkaa myös kotona, sillä ne edistävät haavan paranemista.
;;;;;
4263109109;;;;;# Tulehduksen merkkejä ovat ihon paikallinen punoitus, kuumotus tai kipu.
2727028014;;;;;# jos haavassa on tulehduksen merkkejä (punoitusta, kuumotusta, eritystä)
;;;;;
409954489;;;;;# Keskenmenojen ajatellaan johtuvan munasolun kehityshäiriöstä tai sikiön kromosomipoikkevuudesta.
3704868486;;;;;# Keskenmenojen ajatellaan johtuvan munasolun kehityshäiriöstä tai sikiön kromosomipoikkeavuudesta.
;;;;;
2362385545;;;;;# Hoito voi myös aiheuttaa väsymystä.
1603180115;;;;;# Hoito voi aiheuttaa väsymystä.
;;;;;
2901936091;;;;;# Mieti normaali päiväohjelmasi ja suunnittele etukäteen ajankohta, jolloin voit tehdä laajennushoidon rauhassa.
1036575499;;;;;# Ultraäänen jälkeen lääkäri arvioi, voidaanko ulkokäännöstä yrittää ja oletko halukas toimenpiteeseen.
;;;;;
2407885200;;;;;# Tärykalvo puudutetaan ja siihen tehdään viilto, jonka kautta välikorvaontelon mahdollinen erite imetään pois.
2479865728;;;;;# Tärykalvoon tehdään viilto, jonka kautta välikorvaontelon mahdollinen erite imetään pois.
;;;;;
1075085382;;;;;# Toistuvia keskenmenoja, eli kolme peräkkäistä keskenmenoa esiintyy vain noin 1 %:ssa raskauksista.
1529895651;;;;;# Toistuvia keskenmenoja (kolme peräkkäistä keskenmenoa) esiintyy vain noin 1 %:ssa raskauksista.
;;;;;
1334624511;;;;;# Humiran käsittelystä ja säilytyksestä annetaan potilaalle erillinen ohje.
3585287762;;;;;# Ohje potilaalle syljen kortisolinäytteen ottoa varten
;;;;;
456970689;;;;;# Tulehduskipulääkkeitä ja lämpöhoitoja, mm. lämpimiä istumakylpyjä, suositellaan.
3487790209;;;;;# venografia l.a. koko elektrodin matkalta
;;;;;
3806959429;;;;;# Juoman ja ruoan tulee olla viileää parin ensimmäisen päivän ajan, koska lämmin nieltävä kiihdyttää verenkiertoa ja lisää verenvuodon vaaraa.
2057265672;;;;;# Punktion jälkeisinä päivinä aktiivista liikuntaa tulee siis välttää.
;;;;;
3577998541;;;;;# Kerro lapselle etukäteen, mitä tutkimuksessa tapahtuu!
1365316189;;;;;# Kerrothan kotona lapselle etukäteen, mitä tutkimuksessa tapahtuu!
;;;;;
1076595283;;;;;# Kun olet tulossa kipsin vaihtoon/poistoon (K-piikien poistoon), ota kipulääke/-lääkkeet ennen sairaalaan lähtöä.
4259341754;;;;;# Kun olet tulossa kipsin vaihtoon / poistoon (K-piikkien poistoon), ota kipulääke / -lääkkeet ennen sairaalaan lähtöä.
;;;;;
3742818022;;;;;# Jos kirvely virtsaamisen yhteydessä ja / tai virtsan verisyys jatkuvat vielä 4-5 päivän kuluttua tai esiintyy runsasta verenvuotoa tai lämpöä, tulee ottaa yhteys toimenpiteen tehneeseen sairaalaan.
1037774946;;;;;# Jos kirvely virtsatessa ja / tai virtsan verisyys jatkuvat vielä 4-5 päivän kuluttua tai esiintyy runsasta verenvuotoa tai lämpöä, tulee ottaa yhteyttä toimenpiteen tehneeseen sairaalaan.
;;;;;
2474564262;;;;;# Ensimmäisellä kerralla aikaa saattaa mennä noin 1.5 - 2 tuntia.
2498973288;;;;;# Tutkimus kestää yleensä n. 30 minuuttia, mutta aikaa saattaa kulua kauemminkin.
;;;;;
2372480503;;;;;# Mikäli teillä on infektio (kuumetta, nuhaa tms.) ottakaa yhteyttä kardiologiselle poliklinikalle.
2712281242;;;;;# Mikäli teillä on infektio ( kuumetta, nuhaa tms ) ottakaa yhteyttä kardiologiselle poliklinikalle.
;;;;;
3666672615;;;;;# Ulkosynnyttimien syöpä on harvinainen, sen osuus gynekologisista syövistä on vain 3*5 %.
498508547;;;;;# Ulkosynnyttimien osittaisessa poistossa keskeinen syy voi olla syövän esiastemuutos tai muu poikkeavuus ulkosynnyttimien alueella.
;;;;;
3048727918;;;;;# Lisäksi kasvojen iholle teipataan mittaustarroja.
947316282;;;;;# Lisäksi kasvojen iholle ja rintaan teipataan mittaustarroja.
;;;;;
4153381545;;;;;# Tulehdusten välttämiseksi laajennusvälineen puhtaudesta huolehtiminen on tärkeää.
1962628631;;;;;# Vanhempien läsnäolo on tärkeää.
;;;;;
4147644259;;;;;# Nimi, osoite ja puhelinnumero Sisältää: äidinmaitoa
3073544175;;;;;# Hoitoaineina käytetään mm. kortisonipitoisia tai antibakteerisia aineita, jotka ovat joko spriipohjaisia tai emulsiomaisia liuoksia tai vesimäisiä penslausliuoksia.
;;;;;
84888588;;;;;# Hengitysperäiset oireet
3816886161;;;;;# Toksoplasmainfektion oireet
;;;;;
4129495228;;;;;# 1-4 viikkoa leikkauksen jälkeen saattaa esiintyä jälkivuotoa, toisin sanoen virtsa muuttuu uudelleen veriseksi ja joukossa on hyytymiä.
1202599349;;;;;# Saattaa esiintyä virtsan kirvelyä, virtsarakon ärsytystä sekä ajoittaista virtsan verisyyttä jopa 4 viikon ajan.
;;;;;
2585572660;;;;;# Vähän energiaa sisältäviä vihanneksia ja juureksia (tomaatti, kurkku, salaatit, porkkana, retiisi, paprika, kaalit, purjo, maustevihannekset (persilja, tilli, ruohosipuli, basilika jne.), pinaatti, nokkonen, sienet, parsa, kurpitsat, raparperi) voi nauttia kohtuullisesti 400*500 g päivässä (100*200 kcal).
3643564201;;;;;# Sulfiitit, rikkidioksidi, rikkihapoke (E220-228) käytetään myös tummumisen estämiseksi Yleisimmät käyttökohteet: kuivatut hedelmät (yleensä aprikoosi, omena, päärynä) hedelmäsäilykkeet (yleensä omena, päärynä, aprikoosi, persikka), rypälemehut ja sitä sisältävät sekamehut, sitruunamehu, sitruunamehutiivisteet, limettimehut, limonadit, olut, sima, siideri, viinit, alkoholittomat viinit (valm. rypälemehusta), maustetut puna- ja valkoviinietikat, sinappi, ketsuppi, teollisesti kuorittu peruna, kuivatut sienet
;;;;;
1829396934;;;;;# Ompelemisesta/toimenpiteestä on kulunut 24 tuntia
702418685;;;;;# ____ vrk:n kuluttua toimenpiteestä ____ / ____ 20____
;;;;;
43006456;;;;;# Sytostaattipoliklinikka, oma hoitaja p.
840418691;;;;;# Lääkehoitopoliklinikka, oma hoitaja p.
;;;;;
965769438;;placeholder 3188 #2;;;# Glukoosiliuoksen nauttimisen jälkeen otetaan uusia verinäytteitä viiden tunnin seuranta-aikana.
1843803369;;;;;# Glukoosiliuoksen nauttimisen jälkeen otetaan uusia verinäytteitä kolmen tunnin seuranta-aikana.
;;;;;
3463040523;;;;;# Kotiutuminen tapahtuu voinnista riippuen yleensä 3-4 päivän kuluttua leikkauksesta.
3744905831;;;;;# Yleensä kotiutuminen tapahtuu 1-4 päivän kuluessa.
;;;;;
455246869;;;;;# Harjoittelu lantionpohjan lihaksien vahvistamiseksi on hyvä aloittaa heti kotiin pääsyn jälkeen sairaalasta annettujen ohjeitten mukaan.
677517763;;;;;# Aivotärähdyspotilasta ei saa jättää yksin, sillä päähän kohdistuneen iskun jälkeen potilaan vointia pitää tarkkailla tilanteen mahdollisen pahenemisen varalta.
;;;;;
591785721;;;;;# Rakonpoistoleikkaus ja korvaava rakko ohutsuolesta tehdään yleensä syövän hoitona.
2736805211;;;;;# Tutkimuksen jälkeen voi punktiokohdan verisuonesta tapahtua vähäistä jälkivuotoa, joka ilmenee paikallisena mustelmana.
;;;;;
2349020963;;;;;# Teidän on palautettava rekisteröintilaite henkilökohtaisesti seuraavana aamuna (yleensä klo 8.00*8.30) kliinisen fysiologian osastolle takaisin.
191280154;;;;;# Palauttakaa rekisteröintilaite henkilökohtaisesti seuraavana päivänä takaisin kliinisen fysiologian osastolle.
;;;;;
3403322293;;;;;# Nykyään yli puolet alkion siirroista on yhden alkion siirtoja.
973997530;;;;;# Nykyään noin puolet pakaste-alkion siirroista on yhden alkion siirtoja.
;;;;;
4181291732;;;;;# Siksi on tärkeää, että huuhdot suusi aina lääkkeenoton jälkeen.
377542973;;;;;# Suun huuhtelu jokaisen aterian jälkeen on tärkeää.
;;;;;
798054087;;;;;# Keuhkoputkia laajentavat hengitettävät lääkkeet
2328574962;;;;;# Keuhkoputkia avaavat hengitettävät lääkkeet
;;;;;
2448291518;;;;;# Verihiutaleiden (trombosyyttien) voimakas lasku aiheuttaa verenvuotoherkkyyttä esim. nenästä ja ikenistä sekä herkästi mustelmien muodostumista.
2395231017;;;;;# Verihiutaleiden (trombosyyttien) voimakas lasku aiheuttaa verenvuotoherkkyyttä nenästä ja esim. ikenistä vuotoa sekä herkästi mustelmien muodostumista.
;;;;;
1486295451;;;;;# Suihkuun mennessä suojatkaa sidos ja kipsilasta suihkumuovilla.
969606468;;;;;# Suihkuun mennessä suojatkaa sidos suihkumuovilla.
;;;;;
4277008717;;;;;# Syyhypunkki elää jonkin aikaa myös vuodevaatteissa ja vaatteissa.
253986770;;;;;# Syyhypunkki voi elää jonkin aikaa myös vaatteissa ja vuodevaatteissa.
;;;;;
3843556908;;;;;# Verenpaineen mittaus tehdään kaikista raajoista samanaikaisesti.
2342156514;;;;;# Ne johtuvat siitä, että ruoan mukana ja puhumisen yhteydessä nielty ilma ei poistu röyhtäilemällä kuten ennen leikkausta.
;;;;;
2736857588;;;;;# Miksi nappi laitetaan?
3048871543;;;;;# Nappi laitetaan sinulle, kun olet nukutettuna.
;;;;;
3031880355;;;;;# Apuna tupakoinnin lopettamisessa voi käyttää nikotiinikorvaushoitoa tai omalta lääkäriltä pyydettyä reseptiä lääkkeeseen (Champix®, Zyban®).
854963347;;;;;# Tupakoinnin lopettamisen apuna voi käyttää nikotiinikorvaushoitoa tai voi pyytää omalta lääkäriltä reseptiä lääkkeeseen (Champix®, Zyban®).
;;;;;
215181980;;;;;# aiemmat asiakirjat TYKS:n ulkopuolisista silmä- tai neurologisista tutkimuksista
2841356086;;;;;# Huumekatkaisuyksikkö toimii Vakka- Suomen sairaalassa kuntoutumisosastolla, joka on suljettu psykiatrinen osasto.
;;;;;
1912990268;;;;;# Tällöin on syytä ottaa yhteyttä leikanneeseen lääkäriin.
4145367184;;;;;# Tällöin on syytä ottaa heti yhteyttä hoitoyksikköönne.
;;;;;
3671562819;;;;;# Gentamysiinihoito toteutetaan yleensä tilanteessa, jossa kuulo sairaassa korvassa on jo alentunut merkittävästi, eli kyseessä on pitkälle edennyt tauti.
1661857026;;;;;# Noin 15-20%:lla melanoomapotilaista kuitenkin todetaan vartijasolmukkeessa kasvainsolukkoa (metastaasi) ja tällöin myös muut alueen imusolmukkeet tulee poistaa ja tutkia.
;;;;;
3424146066;;;;;# Ympyröi annettu rokote)
1711223546;;;;;# Näihin oireisiin hoitaja antaa Sinulle kalkkitabletin.
;;;;;
1077334543;;;;;# löysennetään letkua siirtämällä vatsanpeitteiden päällä olevaa kiinnityslevyä noin 1cm ulos päin (= pois päin vatsasta) ja työntämällä letkua 1cm sisäänpäin.
3416674473;;;;;# Tulppa laitetaan ääniproteesiin proteesiharjan varren päällä painamalla.
;;;;;
3377891689;;;;;# Hoito riippuu tulehduksen vaikeusasteesta ja vaivan uusimistiheydestä.
1277982527;;;;;# Korvakäytävän tulehduksen hoito vaihtelee tulehduksen laadusta ja laajuudesta riippuen.
;;;;;
1287263808;;;;;# Kortisonin tarve kasvaa äkillisten tulehdussairauksien yhteydessä (kun lämpö nousee yli 38 asteen), tapaturmien, leikkauksien ja joidenkin muiden sairauksien yhteydessä.
877561066;;;;;# Toisilla kastelu ilmenee vain kovan nauramisen yhteydessä.
;;;;;
2896342999;;;;;# Arvet, tunnottomuus ja turvotus
3130293823;;;;;# Turvotus, arvet ja aurinko
;;;;;
